Date ,Time,PV gen (kW),Load (kW),temp (C),residual
7/10/15,7:00:00,0,0.727581234,9.093,0.727581234
7/10/15,8:00:00,0.077,0.867198867,9.55,0.790198867
7/10/15,9:00:00,0.405,0.825222396,10.498,0.420222396
7/10/15,10:00:00,0.9,0.687475047,11.813,-0.212524953
7/10/15,11:00:00,1.256,0.600305405,13.342,-0.655694595
7/10/15,12:00:00,1.404,0.603140837,14.39,-0.800859163
7/10/15,13:00:00,1.162,0.626985984,14.624,-0.535014016
7/10/15,14:00:00,1.11,0.634371517,14.426,-0.475628483
7/10/15,15:00:00,1.037,0.725182073,14.104,-0.311817927
7/10/15,16:00:00,0.501,0.869631482,13.375,0.368631482
7/10/15,17:00:00,0.047,1.092383897,11.746,1.045383897
7/10/15,18:00:00,0,1.29175367,10.598,1.29175367
7/10/15,19:00:00,0,1.290255212,9.99,1.290255212
7/10/15,20:00:00,0,1.222309807,9.917,1.222309807
7/10/15,21:00:00,0,1.099729314,9.947,1.099729314
7/10/15,22:00:00,0,0.907034475,9.946,0.907034475
7/10/15,23:00:00,0,0.649463212,10.003,0.649463212
7/10/15,0:00:00,0,0.657390235,9.974,0.657390235
7/11/15,1:00:00,0,0.465109377,10.086,0.465109377
7/11/15,2:00:00,0,0.473489631,10.142,0.473489631
7/11/15,3:00:00,0,0.464192866,9.836,0.464192866
7/11/15,4:00:00,0,0.468287347,9.171,0.468287347
7/11/15,5:00:00,0,0.48823475,8.771,0.48823475
7/11/15,6:00:00,0,0.582667517,8.359,0.582667517
7/11/15,7:00:00,0,0.672709302,7.903,0.672709302
7/11/15,8:00:00,0.029,0.882485459,7.665,0.853485459
7/11/15,9:00:00,0.242,1.003041573,8.108,0.761041573
7/11/15,10:00:00,0.502,0.920212347,8.532,0.418212347
7/11/15,11:00:00,0.632,0.766459834,8.781,0.134459834
7/11/15,12:00:00,0.951,0.77640672,9.341,-0.17459328
7/11/15,13:00:00,0.741,0.810879544,9.353,0.069879544
7/11/15,14:00:00,0.453,0.920375794,8.869,0.467375794
7/11/15,15:00:00,0.166,0.954744659,8.601,0.788744659
7/11/15,16:00:00,0.097,1.076949255,9.033,0.979949255
7/11/15,17:00:00,0.019,1.334707637,9.23,1.315707637
7/11/15,18:00:00,0,1.570273236,9.026,1.570273236
7/11/15,19:00:00,0,1.522467155,8.998,1.522467155
7/11/15,20:00:00,0,1.427759697,9.036,1.427759697
7/11/15,21:00:00,0,1.274606396,8.958,1.274606396
7/11/15,22:00:00,0,1.055023885,8.787,1.055023885
7/11/15,23:00:00,0,0.757121599,8.594,0.757121599
7/11/15,0:00:00,0,0.693885383,8.46,0.693885383
7/12/15,1:00:00,0,0.534149051,8.394,0.534149051
7/12/15,2:00:00,0,0.487765199,8.33,0.487765199
7/12/15,3:00:00,0,0.494418005,8.254,0.494418005
7/12/15,4:00:00,0,0.464701968,8.192,0.464701968
7/12/15,5:00:00,0,0.532315023,8.138,0.532315023
7/12/15,6:00:00,0,0.6035103,8.145,0.6035103
7/12/15,7:00:00,0,0.701050614,8.182,0.701050614
7/12/15,8:00:00,0.114,0.866638498,8.439,0.752638498
7/12/15,9:00:00,0.439,0.949699929,9.16,0.510699929
7/12/15,10:00:00,0.835,0.942803971,10.006,0.107803971
7/12/15,11:00:00,1.288,0.871003229,10.892,-0.416996771
7/12/15,12:00:00,1.348,0.85210794,11.491,-0.49589206
7/12/15,13:00:00,1.471,0.887088168,11.727,-0.583911832
7/12/15,14:00:00,1.211,0.904192906,11.589,-0.306807094
7/12/15,15:00:00,0.855,0.963254221,11.211,0.108254221
7/12/15,16:00:00,0.453,1.13713492,10.695,0.68413492
7/12/15,17:00:00,0.024,1.435838754,9.879,1.411838754
7/12/15,18:00:00,0,1.614046472,9.373,1.614046472
7/12/15,19:00:00,0,1.565381471,9.256,1.565381471
7/12/15,20:00:00,0,1.456034849,9.387,1.456034849
7/12/15,21:00:00,0,1.265690367,9.485,1.265690367
7/12/15,22:00:00,0,0.995898213,9.351,0.995898213
7/12/15,23:00:00,0,0.612671049,9.004,0.612671049
7/12/15,0:00:00,0,0.603431502,8.645,0.603431502
7/13/15,1:00:00,0,0.452433146,8.621,0.452433146
7/13/15,2:00:00,0,0.478364437,8.907,0.478364437
7/13/15,3:00:00,0,0.477096578,9.332,0.477096578
7/13/15,4:00:00,0,0.461212307,9.565,0.461212307
7/13/15,5:00:00,0,0.511125513,9.548,0.511125513
7/13/15,6:00:00,0,0.615204999,9.462,0.615204999
7/13/15,7:00:00,0,0.79838956,9.497,0.79838956
7/13/15,8:00:00,0.126,0.976147046,10.101,0.850147046
7/13/15,9:00:00,0.446,0.986023308,11.128,0.540023308
7/13/15,10:00:00,0.891,0.887240282,11.958,-0.003759718
7/13/15,11:00:00,1.293,0.722246279,12.75,-0.570753721
7/13/15,12:00:00,1.429,0.688094653,13.334,-0.740905347
7/13/15,13:00:00,1.732,0.626212948,13.828,-1.105787052
7/13/15,14:00:00,1.636,0.683083533,13.949,-0.952916467
7/13/15,15:00:00,1.039,0.756375184,13.538,-0.282624816
7/13/15,16:00:00,0.419,0.878807089,12.725,0.459807089
7/13/15,17:00:00,0.045,1.166966205,11.327,1.121966205
7/13/15,18:00:00,0,1.478813447,10.352,1.478813447
7/13/15,19:00:00,0,1.473485199,10.115,1.473485199
7/13/15,20:00:00,0,1.382366652,9.935,1.382366652
7/13/15,21:00:00,0,1.176106738,9.819,1.176106738
7/13/15,22:00:00,0,0.912295299,9.438,0.912295299
7/13/15,23:00:00,0,0.575427215,9.4,0.575427215
7/13/15,0:00:00,0,0.546021185,9.362,0.546021185
7/14/15,1:00:00,0,0.45531818,9.329,0.45531818
7/14/15,2:00:00,0,0.469204421,9.256,0.469204421
7/14/15,3:00:00,0,0.459819509,9.298,0.459819509
7/14/15,4:00:00,0,0.45467264,9.312,0.45467264
7/14/15,5:00:00,0,0.505257214,9.312,0.505257214
7/14/15,6:00:00,0,0.623114197,9.291,0.623114197
7/14/15,7:00:00,0,0.783454119,9.497,0.783454119
7/14/15,8:00:00,0.04,0.955300786,9.863,0.915300786
7/14/15,9:00:00,0.181,0.995867968,10.421,0.814867968
7/14/15,10:00:00,0.572,0.954848003,11.233,0.382848003
7/14/15,11:00:00,0.815,0.849244885,12.217,0.034244885
7/14/15,12:00:00,0.222,0.808473708,12.122,0.586473708
7/14/15,13:00:00,0.28,0.821217245,11.744,0.541217245
7/14/15,14:00:00,0.501,0.843007596,11.261,0.342007596
7/14/15,15:00:00,0.565,0.889277547,10.747,0.324277547
7/14/15,16:00:00,0.308,1.047577209,10.161,0.739577209
7/14/15,17:00:00,0.027,1.352144609,9.257,1.325144609
7/14/15,18:00:00,0,1.616940191,8.623,1.616940191
7/14/15,19:00:00,0,1.610361042,8.329,1.610361042
7/14/15,20:00:00,0,1.50467981,7.939,1.50467981
7/14/15,21:00:00,0,1.324681733,7.333,1.324681733
7/14/15,22:00:00,0,1.027615046,7.405,1.027615046
7/14/15,23:00:00,0,0.635217113,7.74,0.635217113
7/14/15,0:00:00,0,0.608978633,7.7,0.608978633
7/15/15,1:00:00,0,0.447713474,7.329,0.447713474
7/15/15,2:00:00,0,0.447951939,7.022,0.447951939
7/15/15,3:00:00,0,0.437076633,7.246,0.437076633
7/15/15,4:00:00,0,0.473626453,7.516,0.473626453
7/15/15,5:00:00,0,0.522200029,7.674,0.522200029
7/15/15,6:00:00,0,0.635088483,7.837,0.635088483
7/15/15,7:00:00,0,0.840241541,7.984,0.840241541
7/15/15,8:00:00,0.046,1.013346077,8.718,0.967346077
7/15/15,9:00:00,0.169,0.948284462,9.629,0.779284462
7/15/15,10:00:00,0.339,0.79059824,10.355,0.45159824
7/15/15,11:00:00,0.563,0.702128268,10.996,0.139128268
7/15/15,12:00:00,0.683,0.726812916,11.238,0.043812916
7/15/15,13:00:00,0.573,0.678759642,11.278,0.105759642
7/15/15,14:00:00,0.624,0.727849097,11.5,0.103849097
7/15/15,15:00:00,0.538,0.834972141,11.51,0.296972141
7/15/15,16:00:00,0.261,0.990477628,11.028,0.729477628
7/15/15,17:00:00,0.022,1.295007036,10.013,1.273007036
7/15/15,18:00:00,0,1.5980236,9.423,1.5980236
7/15/15,19:00:00,0,1.603521366,9.374,1.603521366
7/15/15,20:00:00,0,1.511058342,9.234,1.511058342
7/15/15,21:00:00,0,1.312839487,8.945,1.312839487
7/15/15,22:00:00,0,1.000213246,8.656,1.000213246
7/15/15,23:00:00,0,0.607759439,8.414,0.607759439
7/15/15,0:00:00,0,0.522820589,8.3,0.522820589
7/16/15,1:00:00,0,0.434872826,8.281,0.434872826
7/16/15,2:00:00,0,0.436061859,7.939,0.436061859
7/16/15,3:00:00,0,0.450227458,7.512,0.450227458
7/16/15,4:00:00,0,0.445373083,7.235,0.445373083
7/16/15,5:00:00,0,0.512221766,7.093,0.512221766
7/16/15,6:00:00,0,0.628720254,7.08,0.628720254
7/16/15,7:00:00,0,0.834121328,7.14,0.834121328
7/16/15,8:00:00,0.156,0.992525058,7.741,0.836525058
7/16/15,9:00:00,0.497,0.899595132,8.621,0.402595132
7/16/15,10:00:00,1.106,0.707602516,9.843,-0.398397484
7/16/15,11:00:00,1.876,0.530391024,11.383,-1.345608976
7/16/15,12:00:00,1.945,0.558248017,12.525,-1.386751983
7/16/15,13:00:00,1.761,0.716339596,13.059,-1.044660404
7/16/15,14:00:00,1.382,0.727291157,13.162,-0.654708843
7/16/15,15:00:00,0.872,0.799421637,12.849,-0.072578363
7/16/15,16:00:00,0.274,0.939229456,12.087,0.665229456
7/16/15,17:00:00,0.021,1.247321427,10.736,1.226321427
7/16/15,18:00:00,0,1.516132884,10.005,1.516132884
7/16/15,19:00:00,0,1.541570174,9.68,1.541570174
7/16/15,20:00:00,0,1.484092589,9.376,1.484092589
7/16/15,21:00:00,0,1.283826481,9.019,1.283826481
7/16/15,22:00:00,0,1.030239562,8.63,1.030239562
7/16/15,23:00:00,0,0.647516419,8.242,0.647516419
7/16/15,0:00:00,0,0.645051388,7.929,0.645051388
7/17/15,1:00:00,0,0.463461928,7.815,0.463461928
7/17/15,2:00:00,0,0.464688735,7.726,0.464688735
7/17/15,3:00:00,0,0.493703632,7.673,0.493703632
7/17/15,4:00:00,0,0.492535312,7.83,0.492535312
7/17/15,5:00:00,0,0.523782987,7.972,0.523782987
7/17/15,6:00:00,0,0.662082561,8.016,0.662082561
7/17/15,7:00:00,0,0.854347636,8.143,0.854347636
7/17/15,8:00:00,0.115,1.032988769,8.87,0.917988769
7/17/15,9:00:00,0.435,1.058294389,10.049,0.623294389
7/17/15,10:00:00,0.767,0.984983138,10.93,0.217983138
7/17/15,11:00:00,0.723,0.865164822,11.436,0.142164822
7/17/15,12:00:00,0.629,0.851566762,11.63,0.222566762
7/17/15,13:00:00,0.599,0.840180761,11.687,0.241180761
7/17/15,14:00:00,0.527,0.827196705,11.68,0.300196705
7/17/15,15:00:00,0.389,0.90294368,11.496,0.51394368
7/17/15,16:00:00,0.139,1.044809766,11.057,0.905809766
7/17/15,17:00:00,0.008,1.264224683,10.295,1.256224683
7/17/15,18:00:00,0,1.51101049,9.629,1.51101049
7/17/15,19:00:00,0,1.509450677,9.166,1.509450677
7/17/15,20:00:00,0,1.443097093,8.817,1.443097093
7/17/15,21:00:00,0,1.29111886,8.588,1.29111886
7/17/15,22:00:00,0,1.055923341,8.288,1.055923341
7/17/15,23:00:00,0,0.724733692,7.998,0.724733692
7/17/15,0:00:00,0,0.660217964,7.922,0.660217964
7/18/15,1:00:00,0,0.516130332,7.957,0.516130332
7/18/15,2:00:00,0,0.506154848,8.075,0.506154848
7/18/15,3:00:00,0,0.492320677,8.189,0.492320677
7/18/15,4:00:00,0,0.483707561,8.102,0.483707561
7/18/15,5:00:00,0,0.507193142,7.983,0.507193142
7/18/15,6:00:00,0,0.585076424,7.73,0.585076424
7/18/15,7:00:00,0,0.710636255,7.385,0.710636255
7/18/15,8:00:00,0.109,0.89858358,7.57,0.78958358
7/18/15,9:00:00,0.442,0.894726653,8.44,0.452726653
7/18/15,10:00:00,1.263,0.731265734,9.884,-0.531734266
7/18/15,11:00:00,1.722,0.547603328,11.407,-1.174396672
7/18/15,12:00:00,1.878,0.486291585,12.401,-1.391708415
7/18/15,13:00:00,1.923,0.466147851,12.959,-1.456852149
7/18/15,14:00:00,1.756,0.53708997,13.123,-1.21891003
7/18/15,15:00:00,1.372,0.654547136,12.922,-0.717452864
7/18/15,16:00:00,0.752,0.859930354,12.234,0.107930354
7/18/15,17:00:00,0.119,1.165756955,10.025,1.046756955
7/18/15,18:00:00,0,1.482566743,8.515,1.482566743
7/18/15,19:00:00,0,1.46643023,7.816,1.46643023
7/18/15,20:00:00,0,1.37222433,7.14,1.37222433
7/18/15,21:00:00,0,1.257417025,6.468,1.257417025
7/18/15,22:00:00,0,1.05534446,5.854,1.05534446
7/18/15,23:00:00,0,0.736603324,5.285,0.736603324
7/18/15,0:00:00,0,0.678466144,4.735,0.678466144
7/19/15,1:00:00,0,0.499746412,4.233,0.499746412
7/19/15,2:00:00,0,0.501395933,3.807,0.501395933
7/19/15,3:00:00,0,0.498017348,3.442,0.498017348
7/19/15,4:00:00,0,0.493431084,3.141,0.493431084
7/19/15,5:00:00,0,0.519229869,2.882,0.519229869
7/19/15,6:00:00,0,0.587667545,2.629,0.587667545
7/19/15,7:00:00,0,0.725091774,2.367,0.725091774
7/19/15,8:00:00,0.589,0.905217627,3.653,0.316217627
7/19/15,9:00:00,1.333,0.92641984,6.005,-0.40658016
7/19/15,10:00:00,1.87,0.776390985,8.598,-1.093609015
7/19/15,11:00:00,2.176,0.566355806,10.248,-1.609644194
7/19/15,12:00:00,2.301,0.490615546,10.962,-1.810384454
7/19/15,13:00:00,2.254,0.436960845,11.427,-1.817039155
7/19/15,14:00:00,2.022,0.490511214,11.655,-1.531488786
7/19/15,15:00:00,1.595,0.590620404,11.601,-1.004379596
7/19/15,16:00:00,0.944,0.801436281,11.067,-0.142563719
7/19/15,17:00:00,0.199,1.158713149,9.251,0.959713149
7/19/15,18:00:00,0,1.566313859,7.824,1.566313859
7/19/15,19:00:00,0,1.651524303,6.758,1.651524303
7/19/15,20:00:00,0,1.612780703,5.801,1.612780703
7/19/15,21:00:00,0,1.444193243,5.088,1.444193243
7/19/15,22:00:00,0,1.116144806,4.591,1.116144806
7/19/15,23:00:00,0,0.693664975,4.045,0.693664975
7/19/15,0:00:00,0,0.612279349,3.529,0.612279349
7/20/15,1:00:00,0,0.466860999,3.086,0.466860999
7/20/15,2:00:00,0,0.461726186,2.723,0.461726186
7/20/15,3:00:00,0,0.483105843,2.341,0.483105843
7/20/15,4:00:00,0,0.506325809,1.984,0.506325809
7/20/15,5:00:00,0,0.569104299,1.678,0.569104299
7/20/15,6:00:00,0,0.757830007,1.451,0.757830007
7/20/15,7:00:00,0,1.038102687,1.345,1.038102687
7/20/15,8:00:00,0.666,1.204811824,2.944,0.538811824
7/20/15,9:00:00,1.407,1.011399922,5.334,-0.395600078
7/20/15,10:00:00,1.878,0.793060118,8.377,-1.084939882
7/20/15,11:00:00,2.174,0.608723311,10.722,-1.565276689
7/20/15,12:00:00,2.291,0.554141078,11.869,-1.736858922
7/20/15,13:00:00,2.234,0.527335502,12.548,-1.706664498
7/20/15,14:00:00,1.997,0.557149225,12.896,-1.439850775
7/20/15,15:00:00,1.566,0.622408746,12.906,-0.943591254
7/20/15,16:00:00,0.916,0.827134718,12.237,-0.088865282
7/20/15,17:00:00,0.194,1.230738027,9.453,1.036738027
7/20/15,18:00:00,0,1.683547672,7.83,1.683547672
7/20/15,19:00:00,0,1.746057751,7.109,1.746057751
7/20/15,20:00:00,0,1.664552974,6.795,1.664552974
7/20/15,21:00:00,0,1.464429127,6.569,1.464429127
7/20/15,22:00:00,0,1.146262545,6.264,1.146262545
7/20/15,23:00:00,0,0.697662871,5.993,0.697662871
7/20/15,0:00:00,0,0.621457212,5.897,0.621457212
7/21/15,1:00:00,0,0.487959014,5.772,0.487959014
7/21/15,2:00:00,0,0.507483322,5.457,0.507483322
7/21/15,3:00:00,0,0.528892025,5.215,0.528892025
7/21/15,4:00:00,0,0.528104246,5.046,0.528104246
7/21/15,5:00:00,0,0.582497685,4.705,0.582497685
7/21/15,6:00:00,0,0.731201107,4.643,0.731201107
7/21/15,7:00:00,0,1.018312711,5.916,1.018312711
7/21/15,8:00:00,0.088,1.178444379,6.957,1.090444379
7/21/15,9:00:00,0.223,1.081375001,8.27,0.858375001
7/21/15,10:00:00,0.31,1.039442591,9.675,0.729442591
7/21/15,11:00:00,0.638,0.966734415,11.306,0.328734415
7/21/15,12:00:00,1.13,0.959275336,13.48,-0.170724664
7/21/15,13:00:00,0.424,0.988840282,14.038,0.564840282
7/21/15,14:00:00,0.495,1.021166708,14.084,0.526166708
7/21/15,15:00:00,0.542,1.083398315,14.21,0.541398315
7/21/15,16:00:00,0.372,1.261151784,13.711,0.889151784
7/21/15,17:00:00,0.022,1.543300665,12.557,1.521300665
7/21/15,18:00:00,0,1.752881622,11.8,1.752881622
7/21/15,19:00:00,0,1.724869748,11.345,1.724869748
7/21/15,20:00:00,0,1.582883908,10.989,1.582883908
7/21/15,21:00:00,0,1.368228299,10.723,1.368228299
7/21/15,22:00:00,0,1.063429406,10.341,1.063429406
7/21/15,23:00:00,0,0.675255713,9.839,0.675255713
7/21/15,0:00:00,0,0.60912379,9.248,0.60912379
7/22/15,1:00:00,0,0.47476444,8.724,0.47476444
7/22/15,2:00:00,0,0.459506895,8.487,0.459506895
7/22/15,3:00:00,0,0.494656872,8.54,0.494656872
7/22/15,4:00:00,0,0.493228627,8.726,0.493228627
7/22/15,5:00:00,0,0.538720592,8.577,0.538720592
7/22/15,6:00:00,0,0.684583892,8.331,0.684583892
7/22/15,7:00:00,0,0.910404103,8.023,0.910404103
7/22/15,8:00:00,0.268,1.042170084,8.907,0.774170084
7/22/15,9:00:00,0.888,0.85942953,10.493,-0.02857047
7/22/15,10:00:00,1.74,0.738322582,12.063,-1.001677418
7/22/15,11:00:00,2.047,0.575351807,13.231,-1.471648193
7/22/15,12:00:00,2.176,0.484761661,13.856,-1.691238339
7/22/15,13:00:00,2.097,0.443504025,14.184,-1.653495975
7/22/15,14:00:00,1.876,0.462627759,14.232,-1.413372241
7/22/15,15:00:00,1.468,0.544803641,13.952,-0.923196359
7/22/15,16:00:00,0.85,0.749633137,13.258,-0.100366863
7/22/15,17:00:00,0.178,1.088097481,11.132,0.910097481
7/22/15,18:00:00,0,1.45953194,10.228,1.45953194
7/22/15,19:00:00,0,1.508816303,10.226,1.508816303
7/22/15,20:00:00,0,1.451253341,10.179,1.451253341
7/22/15,21:00:00,0,1.272744412,9.281,1.272744412
7/22/15,22:00:00,0,0.988186807,8.338,0.988186807
7/22/15,23:00:00,0,0.640214795,7.4,0.640214795
7/22/15,0:00:00,0,0.579367328,6.697,0.579367328
7/23/15,1:00:00,0,0.400286708,6.21,0.400286708
7/23/15,2:00:00,0,0.431712112,5.83,0.431712112
7/23/15,3:00:00,0,0.484914806,5.559,0.484914806
7/23/15,4:00:00,0,0.496695494,5.231,0.496695494
7/23/15,5:00:00,0,0.553634328,4.93,0.553634328
7/23/15,6:00:00,0,0.690588284,4.701,0.690588284
7/23/15,7:00:00,0,0.988690015,4.561,0.988690015
7/23/15,8:00:00,0.622,1.096580722,6.135,0.474580722
7/23/15,9:00:00,1.347,0.869895908,8.448,-0.477104092
7/23/15,10:00:00,1.811,0.632070865,11.372,-1.178929135
7/23/15,11:00:00,2.093,0.425051572,14.085,-1.667948428
7/23/15,12:00:00,2.193,0.335584023,15.278,-1.857415977
7/23/15,13:00:00,2.077,0.334117355,15.822,-1.742882645
7/23/15,14:00:00,1.648,0.375185287,15.982,-1.272814713
7/23/15,15:00:00,0.924,0.526948531,15.725,-0.397051469
7/23/15,16:00:00,0.442,0.797106803,14.99,0.355106803
7/23/15,17:00:00,0.057,1.112091038,13.082,1.055091038
7/23/15,18:00:00,0,1.38062997,11.995,1.38062997
7/23/15,19:00:00,0,1.460881334,11.278,1.460881334
7/23/15,20:00:00,0,1.386544093,10.389,1.386544093
7/23/15,21:00:00,0,1.216995587,9.702,1.216995587
7/23/15,22:00:00,0,0.943980665,9.523,0.943980665
7/23/15,23:00:00,0,0.607261883,9.5,0.607261883
7/23/15,0:00:00,0,0.571915283,9.412,0.571915283
7/24/15,1:00:00,0,0.410508599,9.225,0.410508599
7/24/15,2:00:00,0,0.438395445,9.158,0.438395445
7/24/15,3:00:00,0,0.466087945,8.918,0.466087945
7/24/15,4:00:00,0,0.445863722,8.341,0.445863722
7/24/15,5:00:00,0,0.492571241,8.177,0.492571241
7/24/15,6:00:00,0,0.627323861,8.159,0.627323861
7/24/15,7:00:00,0,0.870373247,8.107,0.870373247
7/24/15,8:00:00,0.21,0.979657506,8.885,0.769657506
7/24/15,9:00:00,0.697,0.822127571,10.22,0.125127571
7/24/15,10:00:00,1.353,0.653979346,11.831,-0.699020654
7/24/15,11:00:00,1.851,0.501409458,13.25,-1.349590542
7/24/15,12:00:00,1.883,0.487509859,13.955,-1.395490141
7/24/15,13:00:00,1.397,0.512074107,14.007,-0.884925893
7/24/15,14:00:00,0.939,0.595083379,13.62,-0.343916621
7/24/15,15:00:00,0.661,0.669924867,13.195,0.008924867
7/24/15,16:00:00,0.467,0.804227758,12.831,0.337227758
7/24/15,17:00:00,0.049,1.050713574,12.01,1.001713574
7/24/15,18:00:00,0,1.351920909,11.482,1.351920909
7/24/15,19:00:00,0,1.380546847,11.298,1.380546847
7/24/15,20:00:00,0,1.320224177,11.137,1.320224177
7/24/15,21:00:00,0,1.162290016,10.892,1.162290016
7/24/15,22:00:00,0,0.990735649,10.553,0.990735649
7/24/15,23:00:00,0,0.665299889,10.261,0.665299889
7/24/15,0:00:00,0,0.638015967,9.912,0.638015967
7/25/15,1:00:00,0,0.45438343,9.672,0.45438343
7/25/15,2:00:00,0,0.456084734,9.533,0.456084734
7/25/15,3:00:00,0,0.519511809,9.166,0.519511809
7/25/15,4:00:00,0,0.496507024,8.857,0.496507024
7/25/15,5:00:00,0,0.51481534,8.824,0.51481534
7/25/15,6:00:00,0,0.606245449,8.843,0.606245449
7/25/15,7:00:00,0,0.724900319,8.902,0.724900319
7/25/15,8:00:00,0.154,0.857184927,9.655,0.703184927
7/25/15,9:00:00,0.625,0.830202919,10.671,0.205202919
7/25/15,10:00:00,1.461,0.638914195,11.955,-0.822085805
7/25/15,11:00:00,1.925,0.477680661,13.23,-1.447319339
7/25/15,12:00:00,2.064,0.510724044,13.93,-1.553275956
7/25/15,13:00:00,1.973,0.66575421,14.318,-1.30724579
7/25/15,14:00:00,1.556,0.684678478,14.471,-0.871321522
7/25/15,15:00:00,0.986,0.803058205,14.317,-0.182941795
7/25/15,16:00:00,0.331,0.970862558,13.683,0.639862558
7/25/15,17:00:00,0.021,1.20473227,12.824,1.18373227
7/25/15,18:00:00,0,1.420211276,12.346,1.420211276
7/25/15,19:00:00,0,1.375445303,12.116,1.375445303
7/25/15,20:00:00,0,1.282424189,11.998,1.282424189
7/25/15,21:00:00,0,1.145583361,11.777,1.145583361
7/25/15,22:00:00,0,0.957885892,11.4,0.957885892
7/25/15,23:00:00,0,0.676144425,10.852,0.676144425
7/25/15,0:00:00,0,0.661673151,10.095,0.661673151
7/26/15,1:00:00,0,0.521592321,9.475,0.521592321
7/26/15,2:00:00,0,0.491839684,9.167,0.491839684
7/26/15,3:00:00,0,0.463607994,8.994,0.463607994
7/26/15,4:00:00,0,0.483998797,8.924,0.483998797
7/26/15,5:00:00,0,0.52581686,8.885,0.52581686
7/26/15,6:00:00,0,0.592255871,8.572,0.592255871
7/26/15,7:00:00,0,0.710039807,8.455,0.710039807
7/26/15,8:00:00,0.372,0.852338144,8.885,0.480338144
7/26/15,9:00:00,1.093,0.838963747,9.945,-0.254036253
7/26/15,10:00:00,1.627,0.714067504,10.702,-0.912932496
7/26/15,11:00:00,1.914,0.57712433,11.264,-1.33687567
7/26/15,12:00:00,2.043,0.574969182,11.702,-1.468030818
7/26/15,13:00:00,2.015,0.580108329,11.906,-1.434891671
7/26/15,14:00:00,1.816,0.618480701,11.814,-1.197519299
7/26/15,15:00:00,1.403,0.755117381,11.395,-0.647882619
7/26/15,16:00:00,0.787,0.932203863,10.726,0.145203863
7/26/15,17:00:00,0.12,1.295886003,9.547,1.175886003
7/26/15,18:00:00,0,1.603689716,8.361,1.603689716
7/26/15,19:00:00,0,1.632943709,8.016,1.632943709
7/26/15,20:00:00,0,1.525864387,7.822,1.525864387
7/26/15,21:00:00,0,1.315735301,7.691,1.315735301
7/26/15,22:00:00,0,1.02900694,7.63,1.02900694
7/26/15,23:00:00,0,0.651083038,7.404,0.651083038
7/26/15,0:00:00,0,0.541487953,7.143,0.541487953
7/27/15,1:00:00,0,0.385726361,6.908,0.385726361
7/27/15,2:00:00,0,0.442151218,6.649,0.442151218
7/27/15,3:00:00,0,0.466350447,6.511,0.466350447
7/27/15,4:00:00,0,0.507876793,6.536,0.507876793
7/27/15,5:00:00,0,0.558642737,6.583,0.558642737
7/27/15,6:00:00,0,0.720914398,6.621,0.720914398
7/27/15,7:00:00,0,1.002226159,6.598,1.002226159
7/27/15,8:00:00,0.304,1.146619299,7.605,0.842619299
7/27/15,9:00:00,0.998,0.961773775,9.301,-0.036226225
7/27/15,10:00:00,1.628,0.7828003,10.727,-0.8451997
7/27/15,11:00:00,1.861,0.616838192,11.758,-1.244161808
7/27/15,12:00:00,1.837,0.663632566,12.32,-1.173367434
7/27/15,13:00:00,1.506,0.672261284,12.485,-0.833738716
7/27/15,14:00:00,1.16,0.655713778,12.404,-0.504286222
7/27/15,15:00:00,0.868,0.663288573,12.18,-0.204711427
7/27/15,16:00:00,0.367,0.844256643,11.679,0.477256643
7/27/15,17:00:00,0.086,1.180556988,10.308,1.094556988
7/27/15,18:00:00,0,1.582664922,8.953,1.582664922
7/27/15,19:00:00,0,1.662990828,8.442,1.662990828
7/27/15,20:00:00,0,1.583285903,8.153,1.583285903
7/27/15,21:00:00,0,1.384266915,7.933,1.384266915
7/27/15,22:00:00,0,1.031868571,7.674,1.031868571
7/27/15,23:00:00,0,0.601754619,7.305,0.601754619
7/27/15,0:00:00,0,0.562264398,6.96,0.562264398
7/28/15,1:00:00,0,0.481116933,6.602,0.481116933
7/28/15,2:00:00,0,0.495027571,6.424,0.495027571
7/28/15,3:00:00,0,0.457542559,6.408,0.457542559
7/28/15,4:00:00,0,0.44601188,6.431,0.44601188
7/28/15,5:00:00,0,0.523048123,6.465,0.523048123
7/28/15,6:00:00,0,0.68641352,6.267,0.68641352
7/28/15,7:00:00,0,0.956677562,6.336,0.956677562
7/28/15,8:00:00,0.153,1.085879961,6.706,0.932879961
7/28/15,9:00:00,0.465,0.887220741,7.223,0.422220741
7/28/15,10:00:00,0.924,0.759607065,8.617,-0.164392935
7/28/15,11:00:00,1.877,0.633498541,10.74,-1.243501459
7/28/15,12:00:00,2.047,0.621644811,12.164,-1.425355189
7/28/15,13:00:00,1.898,0.604567013,12.866,-1.293432987
7/28/15,14:00:00,1.725,0.565000791,13.244,-1.159999209
7/28/15,15:00:00,1.311,0.620997736,13.24,-0.690002264
7/28/15,16:00:00,0.656,0.851845249,12.789,0.195845249
7/28/15,17:00:00,0.065,1.178325488,11.625,1.113325488
7/28/15,18:00:00,0,1.559985664,10.623,1.559985664
7/28/15,19:00:00,0,1.615284424,10.001,1.615284424
7/28/15,20:00:00,0,1.528883147,9.522,1.528883147
7/28/15,21:00:00,0,1.336776141,8.742,1.336776141
7/28/15,22:00:00,0,1.024544199,7.947,1.024544199
7/28/15,23:00:00,0,0.630264882,7.587,0.630264882
